4.635324e+00 1.206614e+00 7.056986e-01 -8.362109e-02 -9
5.451217e+00 -1.643195e+00 -3.896739e-01 -2.123649e-01 5
5.592369e+00 -3.821151e-01 -2.651138e-01 -1.273849e+00 3
5.206550e+00 -9.049945e-01 6.544981e-01 4.613310e-01 5
5.899722e+00 2.209367e-01 -6.667012e-01 6.492864e-01 -2
6.100284e+00 1.298022e+00 2.696224e+00 -7.392467e-02 -7
4.703475e+00 5.137755e-01 -1.980547e+00 -2.622643e+00 9
4.947066e+00 3.330057e-01 -6.489818e-01 -1.543056e+00 0
4.703675e+00 1.053651e+00 -2.383206e-01 -5.912959e-02 1
4.339944e+00 1.758190e-01 4.986903e-01 1.047972e+00 -9
3.812393e+00 -1.136798e+00 4.850589e-01 5.862071e-01 6
4.485555e+00 3.127871e-01 1.564513e+00 8.184355e-01 4
5.695366e+00 3.236255e-01 4.342869e-01 5.588984e-01 -4
5.367551e+00 -1.899168e+00 -1.531905e+00 7.600218e-02 -3
5.213480e+00 -1.208574e+00 -2.420198e-01 1.518261e+00 -1
4.696671e+00 -1.359697e+00 -2.138017e+00 4.009371e-01 5
3.131940e+00 -1.307294e+00 -4.405593e-01 -9.988253e-01 5
5.942468e+00 -2.675947e-01 -6.780258e-01 1.297846e+00 -9
3.698920e+00 7.529676e-01 -1.079111e+00 1.497434e-01 0
3.847091e+00 9.410308e-01 -1.028527e+00 6.553581e-02 -5
5.463859e+00 -1.449271e+00 6.344639e-01 1.436928e+00 0
4.270955e+00 1.965574e-01 3.547577e-01 6.168866e-01 -10
6.047532e+00 -5.939322e-01 -2.953856e-01 1.172770e+00 5
5.129588e+00 2.546547e-01 -7.388109e-02 -4.660077e-01 2
4.194373e+00 -1.118312e+00 -1.310540e-01 1.133080e+00 1
5.790707e+00 1.845861e+00 2.846581e-01 1.954273e-01 4
5.185498e+00 -4.349670e-01 2.234088e-01 -1.545759e+00 6
4.587644e+00 -1.810307e+00 1.530827e+00 -3.325109e-02 5
5.410345e+00 -5.372246e-02 -4.814802e-01 -2.277731e-01 -10
4.529967e+00 -2.167315e-01 -9.301565e-01 -1.785891e-01 -6
3.301865e+00 -5.348603e-01 2.007169e-01 4.982263e-01 -1
4.425171e+00 -2.075158e-02 -1.148890e+00 1.750391e+00 5
5.605120e+00 8.955560e-01 -1.319086e-01 4.047618e-01 -7
3.781405e+00 1.478916e+00 -5.105799e-01 1.992258e+00 -10
4.415810e+00 -5.300024e-01 1.487610e+00 -5.882548e-01 -2
4.143247e+00 4.293532e-01 -8.234676e-01 -1.279743e+00 -2
5.466166e+00 -3.702424e-01 -4.538040e-01 4.032645e-01 1
5.889179e+00 1.237254e+00 1.755276e-01 1.139444e+00 5
5.860162e+00 -4.274332e-02 -7.517715e-02 -1.635770e-01 -5
4.953913e+00 -4.976892e-01 5.147862e-01 9.916701e-01 4
5.889020e+00 1.991410e-01 -1.783666e+00 1.712873e+00 6
5.999328e+00 4.016820e-02 5.084740e-01 2.353337e-01 -4
3.915030e+00 2.951448e-02 -1.348224e+00 6.282935e-01 -9
4.067259e+00 -1.263068e+00 4.524891e-01 9.789615e-02 0
4.220431e+00 -6.423825e-01 1.284549e+00 6.791442e-01 6
5.139899e+00 -1.346731e+00 -1.199747e+00 -1.136136e+00 -8
4.343350e+00 8.332005e-01 -2.317129e+00 3.900594e-01 0
4.408597e+00 1.124419e+00 7.553957e-01 8.674074e-01 3
4.884355e+00 -3.010327e-01 -1.299399e+00 -1.222978e-02 0
5.740470e+00 -8.090047e-02 -7.679256e-01 1.072022e+00 2
4.650877e+00 1.878903e+00 5.128935e-01 -1.598291e+00 -4
3.997817e+00 -5.110085e-01 -1.971612e+00 9.927448e-01 -3
5.032004e+00 2.112883e-01 8.739114e-02 6.505247e-01 -2
5.936446e+00 -3.509518e-02 1.265078e+00 2.114970e-01 -2
4.142999e+00 7.891227e-01 -1.362138e+00 1.227633e+00 3
6.489995e+00 4.910994e-01 9.023389e-02 -5.187748e-02 -5
6.021791e+00 -5.525407e-01 -3.868708e-01 -5.102927e-01 -6
5.811137e+00 -9.034525e-01 3.365661e-03 4.288262e-01 -7
6.233229e+00 -8.880716e-01 -5.450847e-01 6.085290e-01 -6
4.494642e+00 -8.157915e-01 -5.075176e-01 -1.051880e+00 3
6.187787e+00 7.717627e-01 -1.053988e-01 2.502645e+00 9
4.137425e+00 2.728552e-01 -1.957188e+00 -4.519914e-01 -8
4.209997e+00 -1.625444e-02 5.152652e-01 -2.814339e-01 -9
4.944789e+00 4.644631e-01 1.219406e+00 -5.594949e-01 -9
3.175743e+00 3.036039e-01 7.726948e-01 -1.661598e+00 2
5.693034e+00 1.617001e+00 -9.679687e-01 1.392414e+00 0
5.670570e+00 -7.075057e-01 3.976673e-02 -1.566995e+00 0
4.576055e+00 -2.992893e-01 -2.557865e-02 -5.789237e-01 3
5.888980e+00 1.695462e+00 -1.362751e-02 -2.761920e-01 -6
7.249242e+00 1.389745e+00 -5.112016e-01 -3.478081e-01 4
4.080887e+00 1.927538e-01 -3.650552e-01 -1.791328e+00 -5
4.812615e+00 8.209634e-02 -5.797020e-02 -1.574547e+00 -6
6.512072e+00 1.304982e+00 -3.303701e-02 1.201271e+00 7
4.517586e+00 -3.476995e-01 -1.266559e+00 -7.665665e-01 -7
4.102599e+00 1.312470e+00 -8.589724e-01 -8.989422e-01 -2
2.672052e+00 1.763187e+00 -1.202572e+00 -1.046521e+00 8
4.965025e+00 -1.426397e+00 -1.302537e+00 -1.190758e+00 9
4.989065e+00 -3.274254e-01 7.319555e-01 -5.514492e-01 -4
4.947804e+00 -1.057486e+00 -1.580900e-01 -2.384115e-01 5
4.147414e+00 2.295976e-02 -1.114561e-02 1.149890e-02 6
4.733084e+00 -9.766753e-01 3.720667e-01 1.537086e+00 4
4.631567e+00 -1.286740e+00 -1.634521e+00 -1.027664e-02 -8
4.743965e+00 9.180403e-01 -1.272564e-01 2.176707e-01 8
4.151679e+00 -3.256695e-01 4.704331e-01 3.114471e-01 -5
5.094114e+00 3.820383e-01 -1.800801e+00 4.627897e-01 0
5.100556e+00 1.500657e+00 -4.743041e-02 -7.460712e-01 7
5.966177e+00 -3.656810e-02 -5.313666e-01 -1.241849e+00 8
3.357035e+00 -4.060718e-01 -5.352702e-01 2.540521e-02 8
4.348870e+00 -9.925519e-01 -7.480943e-01 -6.375161e-01 -10
4.020029e+00 2.722022e-01 1.149441e+00 -1.408327e+00 -10
4.152386e+00 -7.832797e-01 -2.173494e+00 -1.158288e+00 2
3.661591e+00 -5.169678e-01 -6.608337e-01 3.053993e-01 -5
5.050954e+00 -1.794229e+00 1.326462e+00 -9.646064e-01 5
3.967396e+00 -4.138776e-01 -1.365780e+00 1.182488e+00 -3
4.899980e+00 2.483844e-01 1.324728e+00 7.070375e-01 -7
5.930408e+00 -1.753164e-01 -1.421920e+00 1.997956e+00 0
3.692207e+00 -7.063795e-01 -1.204867e+00 -2.220908e-02 -5
5.882663e+00 1.036473e+00 1.581115e-01 6.716582e-01 1
5.897957e+00 9.425059e-01 8.797622e-01 -6.535704e-01 -5
3.663387e+00 -3.416723e-01 1.419603e+00 -9.094157e-01 4
4.047811e+00 1.180468e+00 1.185958e+00 1.196177e+00 2
3.620950e+00 -1.498122e+00 1.908902e+00 6.859794e-01 4
4.561194e+00 -7.872610e-01 -7.472841e-01 1.217257e+00 2
3.512249e+00 8.967937e-01 1.930555e+00 -4.083707e-01 0
5.045134e+00 2.339625e+00 -2.764328e-01 -2.595770e-01 7
5.312335e+00 4.377401e-02 -2.620192e-01 -1.601610e+00 5
5.308331e+00 -1.378083e+00 -3.119761e-01 -8.402904e-01 -4
4.617897e+00 1.024311e-01 1.049767e+00 -2.108450e+00 1
4.873872e+00 -2.485866e-01 3.621516e-01 -4.134961e-01 -6
5.481115e+00 2.759355e+00 -7.466798e-02 2.587164e-01 -1
5.507239e+00 -1.162297e-01 -9.474886e-01 2.444435e-01 3
5.699210e+00 1.016195e+00 -1.976514e-01 3.419888e-01 1
5.000010e+00 2.394059e-01 1.970960e-01 5.915231e-01 1
5.629975e+00 -2.891749e-01 2.139170e-01 6.550556e-01 -10
5.690429e+00 7.966721e-01 -6.579261e-01 9.688826e-01 -8
7.014060e+00 -3.067658e-01 -4.063031e-01 -8.640450e-01 3
4.571545e+00 -2.136300e+00 -1.631520e+00 -1.067773e+00 -10
4.062120e+00 4.331080e-01 -4.059417e-01 7.243685e-01 8
5.368911e+00 -5.576748e-01 6.332784e-02 -1.627207e+00 -3
5.760783e+00 9.664814e-01 -1.338922e-01 -5.757679e-01 -7
4.107247e+00 -7.237376e-01 4.550187e-01 -6.065512e-01 -9
6.030342e+00 -5.029406e-01 -2.560053e-01 5.427084e-01 0
3.474015e+00 7.219889e-02 1.517767e-01 -1.567646e+00 -4
4.209477e+00 -9.073001e-01 2.242522e-01 -1.678688e+00 4
4.428194e+00 4.856556e-01 -1.230756e+00 -1.797711e+00 -4
6.392111e+00 6.189382e-01 1.370949e+00 -1.651606e+00 -2
4.793055e+00 -6.780955e-01 7.539915e-01 1.065315e+00 -9
5.206596e+00 1.830861e+00 6.724184e-01 6.229617e-01 9
6.433353e+00 4.183980e-01 4.355462e-01 -5.992243e-01 2
3.482422e+00 8.734574e-02 9.441932e-01 -1.055826e+00 3
3.209187e+00 -1.819668e+00 -2.148429e+00 2.283287e+00 -4
7.075866e+00 2.050467e+00 2.766701e-01 2.066220e+00 0
5.222463e+00 -8.837552e-02 9.837791e-02 3.814163e-01 -4
4.132357e+00 -4.730236e-01 -1.318197e+00 1.225539e+00 -7
3.814104e+00 -5.337765e-01 2.763654e-01 -7.243151e-03 -8
3.833945e+00 2.048247e-02 -1.071077e+00 -3.166179e-01 7
5.607112e+00 -1.048170e+00 -8.602625e-01 3.283013e-01 2
6.074277e+00 8.156641e-02 -6.651489e-01 -1.461855e-01 7
4.862519e+00 5.906705e-01 -2.089405e-01 -9.008378e-01 -1
4.937166e+00 6.637625e-01 8.974792e-01 2.743453e-02 -4
5.237248e+00 -1.305376e-01 1.297136e+00 -6.043246e-01 -8
3.952733e+00 9.951120e-01 8.303738e-01 1.505861e+00 -2
7.126902e+00 1.479274e+00 -2.440146e-01 -9.873942e-02 -7
5.704111e+00 -1.495680e+00 2.526368e+00 1.769921e+00 -7
4.700570e+00 -5.596587e-01 1.968537e-01 2.665226e-01 -6
5.239683e+00 7.379199e-02 6.923299e-01 7.940551e-01 -3
4.193435e+00 2.016213e+00 -3.021518e-01 6.737518e-01 1
4.799774e+00 -1.994259e-01 -1.316241e+00 -8.217658e-02 1
5.115099e+00 3.143407e-01 3.632548e-02 5.354084e-01 9
4.877667e+00 2.106147e-01 -7.711771e-01 1.491691e+00 -3
5.458672e+00 -8.056956e-01 -1.074968e+00 -5.304599e-01 -4
5.778667e+00 -1.097398e-02 1.075885e+00 6.035437e-01 -8
4.940811e+00 1.333327e+00 1.124950e-01 4.059961e-01 -3
6.648504e+00 -1.550014e+00 -4.558253e-01 1.426159e+00 -4
5.832651e+00 3.270662e-01 1.631597e+00 3.777592e-01 -5
2.983874e+00 1.640663e+00 -1.692923e-02 -7.986609e-01 1
5.623866e+00 -1.688272e-01 -1.487881e+00 -1.593056e-01 3
4.913516e+00 -1.396005e+00 7.547995e-01 -4.200251e-01 -2
4.107809e+00 4.319655e-01 -1.125311e+00 1.289803e+00 1
3.449969e+00 -2.539544e-01 -9.400088e-01 3.436419e-01 -1
6.392518e+00 1.037586e+00 1.879179e-02 -5.937774e-01 -5
4.459070e+00 -2.004954e-01 -6.502588e-01 -1.241270e+00 -4
6.584821e+00 6.479678e-01 -1.139008e+00 -1.214401e+00 8
5.734372e+00 1.374982e+00 7.363799e-01 7.387611e-01 -3
3.425426e+00 -9.442775e-01 7.012340e-01 -6.105786e-01 6
4.213103e+00 -1.033547e+00 -1.314613e+00 1.907362e+00 -5
5.393680e+00 -2.102649e+00 -1.423772e+00 7.574039e-01 -9
5.463540e+00 2.384806e-01 -1.678444e+00 -7.617099e-01 -6
6.716086e+00 1.611755e+00 8.838915e-02 -1.770684e-01 0
4.221816e+00 1.736775e+00 -1.446578e+00 -1.582686e+00 -4
4.350008e+00 -1.720040e-01 5.029688e-01 -8.604896e-01 -5
5.092455e+00 -2.171237e+00 1.388474e+00 7.743251e-01 -4
5.670218e+00 5.013496e-01 -4.561249e-01 4.055267e-02 7
5.732424e+00 -3.752224e-01 -2.916420e-01 -1.741023e+00 -1
5.542351e+00 -1.118111e-01 4.386173e-02 -5.237253e-01 -6
6.394390e+00 -2.241264e-01 -3.782715e-01 -4.338242e-01 8
5.061205e+00 -2.681670e-01 6.319171e-01 -4.505803e-01 -8
3.417506e+00 2.243602e+00 -1.422795e+00 1.922325e+00 2
6.515150e+00 -8.125370e-02 -8.684144e-01 3.452772e-01 6
5.259162e+00 -2.460709e-01 -7.550720e-01 9.365655e-01 2
7.616066e+00 -2.548849e-01 -5.958664e-01 9.687253e-02 -5
4.244537e+00 -1.201202e+00 5.232617e-01 -5.375834e-01 -1
5.369297e+00 1.287235e-02 -6.559981e-01 3.296860e-01 5
4.986925e+00 -9.813774e-01 -1.450624e+00 3.201567e-01 -3
5.311181e+00 2.997615e-01 5.916301e-01 -1.651315e-01 6
5.888575e+00 -1.652643e+00 -9.422434e-01 -2.357951e-01 -1
4.344916e+00 -7.919175e-01 -2.199099e-01 2.881369e-01 -4
5.270573e+00 -1.252432e+00 5.808356e-01 6.593382e-02 9
4.217633e+00 6.251187e-01 -8.135960e-01 -5.216415e-01 0
4.728429e+00 2.862038e-01 -1.007327e+00 -2.219389e+00 5
4.929906e+00 -2.984443e-01 -1.444430e-02 -9.129715e-01 2
3.885686e+00 2.920320e-01 3.551557e-02 1.161999e-01 3
5.774161e+00 -7.744590e-01 1.049072e-01 1.339129e-01 -8
5.629815e+00 1.979086e+00 -1.270293e+00 -2.498661e-01 3
7.757040e+00 2.334410e+00 -3.016374e-01 -2.237010e+00 8
5.622519e+00 -6.311919e-01 5.684589e-01 -3.328118e-01 4
4.382495e+00 2.464739e-01 2.302563e-01 1.180531e+00 7
5.672919e+00 1.180002e+00 1.587084e+00 -7.723957e-01 6
